curr_time	id	question	score
897428	26755	q4_14	1
1258088	26755	q7_0	0.777777778
2299286	26755	q5_5	0.615384615
3138310	26755	q3_2	1
3142921	26755	q0_12	0
3144020	26755	q1_7	0
3147301	26755	q0_12	0
3153426	26755	q1_7	0
3908998	26755	q0_12	0.25
4882431	26755	q1_7	1
5889510	26755	q0_12	0.5
6528892	26755	q3_2	1
6531761	26755	q5_5	0.615384615
6533066	26755	q7_0	0.777777778
6535065	26755	q4_14	1
7120745	26755	q0_12	0.5
7168908	26755	q3_2	1
7171232	26755	q2_6	0.555555556
7184904	26755	q6_13	1
7185994	26755	q4_14	1
7626365	26755	q6_13	1
7715803	26755	q2_6	1
7716533	26755	q7_0	0.777777778
7720069	26755	q3_2	1
7741626	26755	q0_12	1
7749714	26755	q1_7	1
7785106	26755	q6_13	1
7787601	26755	q4_14	1
7917729	26755	q2_6	1
8016295	26755	q6_13	1
8191420	26755	q4_14	1
8253512	26755	q7_0	0.777777778
8258245	26755	q5_5	0.615384615
8261681	26755	q3_2	1
8264634	26755	q0_12	1
8629367	26755	q5_5	0.615384615
9110375	26755	q3_2	1
9122396	26755	q0_12	1
9127339	26755	q1_7	1
9130817	26755	q3_2	1
9134461	26755	q5_5	0.615384615
9135729	26755	q7_0	0.777777778
9139204	26755	q4_14	1
9467427	26755	q1_7	1
9470925	26755	q0_12	1
9475984	26755	q3_2	1
9480420	26755	q5_5	0.615384615
19471	30178	q2_10	0
20426	30178	q6_7	0
22485	30178	q4_7	0
23623	30178	q10_0	0
25097	30178	q5_6	0
26264	30178	q3_10	0
27444	30178	q0_1	0
32830	30178	q13_0	0
33735	30178	q6_7	0
35188	30178	q4_7	0
804477	30178	q10_0	0.8
805947	30178	q2_10	0
806887	30178	q6_7	0
808141	30178	q4_7	0
809121	30178	q10_0	0.8
810209	30178	q5_6	0
811034	30178	q3_10	0
816735	30178	q0_1	0
825419	30178	q3_10	0
4663414	30178	q13_0	0.454545455
5359424	30178	q2_10	0.8
5365370	30178	q6_7	0
5367136	30178	q4_7	0
5368185	30178	q5_6	0
5369019	30178	q3_10	0
5370606	30178	q0_1	0
6083738	30178	q6_7	1
6557149	30178	q4_7	0.642857143
6558659	30178	q10_0	0.8
6564492	30178	q5_6	0
6566002	30178	q4_7	0.642857143
6568234	30178	q5_6	0
6571627	30178	q3_10	0
6574566	30178	q0_1	0
6575773	30178	q4_7	0.642857143
6577418	30178	q10_0	0.8
7379826	30178	q5_6	1
7430980	30178	q3_10	0
7433251	30178	q0_1	0
8004327	30178	q3_10	1
9126074	30178	q0_1	1
9127988	30178	q13_0	0.454545455
9130380	30178	q0_1	1
13117113	30178	q13_0	0.909090909
13129361	30178	q2_10	0.8
13134019	30178	q6_7	1
13134934	30178	q4_7	0.642857143
13136136	30178	q10_0	0.8
13137056	30178	q5_6	1
13137908	30178	q3_10	1
13140258	30178	q0_1	1
13145559	30178	q13_0	0.909090909
13162847	30178	q6_7	1
13163610	30178	q0_1	1
13529522	30178	q13_0	0.909090909
13898887	30178	q4_7	0.857142857
14187582	30178	q10_0	0.8
14188876	30178	q13_0	0.909090909
14190381	30178	q0_1	1
14342296	30178	q6_7	1
14346215	30178	q4_7	0.857142857
14347425	30178	q10_0	0.8
14546176	30178	q5_6	1
14610928	30178	q3_10	1
14726994	30178	q0_1	1
14881301	30178	q13_0	0.909090909
14886140	30178	q4_7	0.857142857
14897262	30178	q2_10	0.8
15234269	30178	q6_7	1
15235715	30178	q4_7	0.857142857
15240088	30178	q2_10	0.8
15240986	30178	q4_7	0.857142857
15245260	30178	q10_0	0.8
15252442	30178	q5_6	1
15261043	30178	q3_10	1
15267289	30178	q0_1	1
15329640	30178	q13_0	0.909090909
-1782126	30178	q2_10	0.8
-1779376	30178	q6_7	1
-1777563	30178	q4_7	0.857142857
-1734562	30178	q10_0	0.8
-1733419	30178	q5_6	1
-1726511	30178	q10_0	0.8
-1623819	30178	q5_6	1
-1554335	30178	q3_10	1
-1481068	30178	q0_1	1
-1462617	30178	q13_0	0.909090909
-1460739	30178	q2_10	0.8
-1458978	30178	q6_7	1
-1446047	30178	q4_7	0.857142857
-1447448	36657	q1_11	0.894736842
-867568	36657	q0_3	0.142857143
-375143	36657	q2_5	0.3
93566	36657	q3_1	0.68
1269274	36657	q6_5	1
1798061	36657	q4_11	0.428571429
2374253	36657	q5_1	0.722222222
3013729	36657	q7_3	0.666666667
4251665	36657	q1_11	0.894736842
4905239	36657	q0_3	0.428571429
5247506	36657	q2_5	0.1
6614917	36657	q3_1	1
7228545	36657	q6_5	1
7435434	36657	q4_11	0.428571429
7619739	36657	q5_1	0.722222222
406903	43555	q2_6	0.555555556
1570317	43555	q6_15	0.857142857
2622904	43555	q4_3	1
4784943	43555	q7_7	0.454545455
5365999	43555	q11_0	0
5367752	43555	q3_8	0
5371047	43555	q0_12	0
5374804	43555	q1_2	0
5443436	43555	q11_0	0
5601083	43555	q4_3	1
9380511	43555	q11_0	0.708333333
9480233	43555	q3_8	0.08
9493025	43555	q11_0	0.708333333
9494774	43555	q3_8	0.08
9503857	43555	q11_0	0.708333333
9673843	43555	q3_8	0.2
9833799	43555	q11_0	0.666666667
10695343	43555	q3_8	0.88
10744523	43555	q11_0	0.666666667
11007815	43555	q3_8	0.96
12216218	43555	q0_12	0.25
12246107	43555	q3_8	0.96
13489498	43555	q0_12	0.75
13533002	43555	q1_2	0
13536972	43555	q2_6	0.555555556
13538023	43555	q6_15	0.857142857
13550071	43555	q2_6	0.555555556
13557122	43555	q6_15	0.857142857
13558212	43555	q4_3	1
13558780	43555	q7_7	0.454545455
13559499	43555	q11_0	0.666666667
13567631	43555	q3_8	0.96
16095648	43555	q1_2	1
-1321214	43555	q2_6	0.555555556
-235938	43555	q6_15	0.857142857
352221	43555	q4_3	0.777777778
352945	43555	q1_2	1
353964	43555	q0_12	0.75
474822	43555	q4_3	0.777777778
1733564	43555	q7_7	0.363636364
1738194	43555	q11_0	0.666666667
1740845	43555	q3_8	0.96
1742210	43555	q7_7	0.363636364
1744625	43555	q4_3	0.777777778
1794962	43555	q7_7	0.363636364
2727541	43555	q11_0	0.75
2987833	43555	q3_8	0.96
3380146	43555	q0_12	0.75
3640929	43555	q1_2	1
3784502	43555	q0_12	0.75
3785746	43555	q3_8	0.96
3790607	43555	q0_12	0.75
3803965	43555	q3_8	0.96
3830717	43555	q11_0	0.75
11035	44612	q2_3	0
13145	44612	q6_7	0
14133	44612	q4_11	0
-234294	44612	q2_3	0
423640	44612	q7_6	0.9
869160	44612	q2_3	0.75
1211768	44612	q6_7	1
1552996	44612	q4_11	1
1556045	44612	q7_6	0.9
2133031	44612	q5_10	0
2139626	44612	q3_6	0
2142576	44612	q0_0	0
2148858	44612	q1_11	0
2149559	44612	q0_0	0
2150166	44612	q3_6	0
2186420	44612	q5_10	0
2210182	44612	q7_6	0.9
2215271	44612	q5_10	0
2219420	44612	q3_6	0
2354944	44612	q5_10	0.181818182
2358590	44612	q3_6	0
3236799	44612	q5_10	0.727272727
3756372	44612	q3_6	1
3758826	44612	q0_0	0
3761466	44612	q3_6	1
3997531	44612	q0_0	0.857142857
5388838	44612	q1_11	1
5853914	44612	q5_10	0.659090909
6117747	44612	q7_6	0.9
6119286	44612	q4_11	1
6123023	44612	q7_6	0.9
6127762	44612	q4_11	1
6410130	44612	q2_3	1
6648479	44612	q6_7	1
6649623	44612	q4_11	1
6653784	44612	q6_7	1
6657306	44612	q4_11	1
6660571	44612	q5_10	0.659090909
6825044	44612	q4_11	1
6826925	44612	q7_6	0.9
7118097	44612	q3_6	1
7219088	44612	q0_0	0.857142857
7513357	44612	q1_11	0.947368421
7529612	44612	q6_7	1
7530962	44612	q4_11	1
7537434	44612	q7_6	0.9
7609031	44612	q5_10	0.659090909
99491	45807	q2_11	0
-201116	45807	q2_11	0
-194449	45807	q6_10	0
-191383	45807	q2_11	0
612171	45807	q6_10	0.71
614289	45807	q4_7	0
622892	45807	q6_10	0.71
1050218	45807	q4_7	0.214285714
1579264	45807	q7_4	0.7
1588323	45807	q5_14	0
1596600	45807	q7_4	0.7
1979162	45807	q5_14	1
2256046	45807	q3_10	0.85
2271613	45807	q0_6	0
3025348	45807	q1_11	0.736842105
3032465	45807	q0_6	0
3040931	45807	q3_10	0.85
3047977	45807	q5_14	1
3135734	45807	q7_4	0.7
3142245	45807	q4_7	0.214285714
3146915	45807	q6_10	0.71
3153268	45807	q2_11	0
3155666	45807	q6_10	0.71
3158441	45807	q4_7	0.214285714
3188658	45807	q7_4	0.75
3192971	45807	q5_14	1
3196912	45807	q3_10	0.85
3425293	45807	q0_6	1
3431486	45807	q1_11	0.736842105
3434534	45807	q4_7	0.214285714
3569799	45807	q2_11	0
3574900	45807	q4_7	0.214285714
3576494	45807	q6_10	0.71
3640618	45807	q2_11	0
3644390	45807	q1_11	0.736842105
3647525	45807	q0_6	1
3653312	45807	q3_10	0.85
3655377	45807	q5_14	1
3671653	45807	q3_10	0.85
3677698	45807	q5_14	1
3681791	45807	q7_4	0.75
3684479	45807	q4_7	0.214285714
3856244	45807	q1_11	0.736842105
3857514	45807	q0_6	1
3862051	45807	q4_7	0.214285714
4744921	45807	q2_11	0.724137931
5180963	45807	q4_7	1
5189009	45807	q2_11	0.724137931
5193342	45807	q6_10	0.71
5196572	45807	q4_7	1
5372192	45807	q7_4	0.85
5561341	45807	q5_14	1
5592018	45807	q3_10	0.85
5628872	45807	q0_6	1
5633059	45807	q1_11	0.736842105
5633792	45807	q7_4	0.85
5638233	45807	q4_7	1
5646038	45807	q2_11	0.724137931
6066703	45807	q6_10	0.86
6067537	45807	q4_7	1
6074617	45807	q7_4	0.85
6079016	45807	q5_14	1
6083121	45807	q3_10	0.85
6084509	45807	q5_14	1
6087916	45807	q7_4	0.85
6088908	45807	q4_7	1
6098140	45807	q6_10	0.86
6107800	45807	q0_6	1
6111944	45807	q7_4	0.85
6407654	45807	q1_11	0.736842105
6447691	45807	q4_7	1
6453419	45807	q2_11	0.724137931
6697461	45807	q1_11	0.736842105
6698263	45807	q2_11	0.724137931
6775603	45807	q4_7	1
6777386	45807	q2_11	0.724137931
6777965	45807	q6_10	0.86
6784192	45807	q4_7	1
6784935	45807	q6_10	0.86
6796972	45807	q2_11	0.724137931
6798276	45807	q0_6	1
6802538	45807	q3_10	0.85
6805156	45807	q5_14	1
6827814	45807	q7_4	0.85
6829089	45807	q3_10	0.85
6909168	45807	q1_11	0.736842105
7152702	45807	q2_11	0.724137931
7155611	45807	q4_7	1
7172556	45807	q1_11	0.736842105
7305439	45807	q6_10	0.86
7316747	45807	q4_7	1
7336682	45807	q7_4	0.85
7343819	45807	q5_14	1
7352899	45807	q3_10	0.85
7359361	45807	q0_6	1
7567812	45807	q1_11	0.736842105
7569346	45807	q0_6	1
7602970	45807	q4_7	1
7603847	45807	q6_10	0.86
7610773	45807	q2_11	0.724137931
7612703	45807	q6_10	0.86
110821	46073	q2_14	0
122005	46073	q6_13	0
-242296	46073	q2_14	0
-241541	46073	q6_13	0
-241026	46073	q8_0	0
-231708	46073	q7_0	0
-216711	46073	q5_8	0
-210659	46073	q3_11	0
-204253	46073	q0_13	0
-200890	46073	q1_2	0
1315671	46073	q2_14	1
1967195	46073	q6_13	1
3101626	46073	q8_0	0.833333333
3523498	46073	q7_0	0.666666667
4258492	46073	q5_8	0.833333333
4279240	46073	q3_11	0
4281914	46073	q0_13	0
4293140	46073	q1_2	0
4854325	46073	q3_11	0.944444444
5466446	46073	q0_13	1
6417708	46073	q1_2	0.923076923
7102185	46073	q2_14	1
7599103	46073	q6_13	1
7605046	46073	q8_0	0.833333333
7843515	46073	q7_0	0.666666667
7916228	46073	q5_8	0.916666667
7921296	46073	q3_11	0.944444444
7925517	46073	q0_13	1
8148058	46073	q1_2	1
8152227	46073	q0_13	1
8167372	46073	q8_0	0.833333333
8171090	46073	q6_13	1
8531216	46073	q8_0	0.958333333
8534829	46073	q7_0	0.666666667
8704805	46073	q5_8	0.916666667
8734382	46073	q3_11	0.944444444
8735367	46073	q0_13	1
8735938	46073	q3_11	0.944444444
8736377	46073	q0_13	1
8738495	46073	q1_2	1
8983199	46073	q3_11	0.944444444
9038599	46073	q0_13	1
9042613	46073	q1_2	1
9049925	46073	q2_14	1
9053713	46073	q6_13	1
9058269	46073	q8_0	0.958333333
9064753	46073	q7_0	0.666666667
9071063	46073	q5_8	0.916666667
9075589	46073	q3_11	0.944444444
9082545	46073	q0_13	1
505242	48458	q2_1	0.7
1733079	48458	q6_15	0.714285714
2142676	48458	q4_0	0.4
2143808	48458	q7_7	0
2150336	48458	q4_0	0.4
2151666	48458	q6_15	0.714285714
2152101	48458	q5_12	0
2345577	48458	q7_7	0.090909091
2347083	48458	q4_0	0.4
-9463621	48458	q7_7	0.590909091
-9462023	48458	q5_12	0
-9452832	48458	q7_7	0.590909091
-9452121	48458	q3_1	0
-9447843	48458	q5_12	0
-9446672	48458	q3_1	0
-9445930	48458	q0_2	0
-9441631	48458	q1_0	0
-9440045	48458	q7_7	0.590909091
-9075743	48458	q1_0	1
-9074548	48458	q0_2	0
-9071009	48458	q1_0	1
-9070387	48458	q0_2	0
-9069390	48458	q3_1	0
-8357672	48458	q5_12	0.333333333
-8350273	48458	q3_1	0
-8346968	48458	q0_2	0
-8344631	48458	q3_1	0
-5951903	48458	q5_12	0.916666667
-5949468	48458	q3_1	0
-5944517	48458	q5_12	0.916666667
-5449496	48458	q3_1	0.84
-5444974	48458	q0_2	0
-5076512	48458	q3_1	1
-4949213	48458	q0_2	0
-4938492	48458	q3_1	1
-4937170	48458	q0_2	0
-4936232	48458	q1_0	1
-3887983	48458	q0_2	0.4
-3879533	48458	q3_1	1
-3867790	48458	q5_12	0.916666667
-3866836	48458	q7_7	0.590909091
-3860388	48458	q5_12	0.916666667
-3813527	48458	q7_7	0.590909091
-3812607	48458	q4_0	0.4
-3812060	48458	q7_7	0.590909091
-3800370	48458	q4_0	0.4
-3798017	48458	q7_7	0.590909091
-3797434	48458	q5_12	0.916666667
-3796529	48458	q3_1	1
-3795732	48458	q5_12	0.916666667
-3794139	48458	q7_7	0.590909091
-3793322	48458	q4_0	0.4
-3792627	48458	q1_0	1
-3788801	48458	q0_2	0.4
-3785835	48458	q3_1	1
-3776462	48458	q5_12	0.916666667
-3774285	48458	q7_7	0.590909091
-3771477	48458	q4_0	0.4
-3688841	48458	q6_15	0.714285714
-3673302	48458	q2_1	0.7
-3657968	48458	q1_0	1
39085	50532	q2_6	0
40078	50532	q6_5	0
40690	50532	q4_4	0
41502	50532	q6_5	0
42187	50532	q2_6	0
42610	50532	q6_5	0
-1220408	50532	q2_6	0.555555556
-1179444	50532	q6_5	0
-1171007	50532	q4_4	0
-1170326	50532	q6_5	0
-1169702	50532	q7_10	0
-1169214	50532	q5_10	0
-982380	50532	q7_10	0.545454545
-981665	50532	q2_6	0.555555556
-1326118	50532	q2_6	0.555555556
-1325362	50532	q6_5	0
-1324733	50532	q4_4	0
-1295189	50532	q7_10	0.636363636
-1293243	50532	q2_6	0.555555556
-1263268	50532	q6_5	0
-1262811	50532	q7_10	0.636363636
-1262270	50532	q5_10	0
-1250335	50532	q7_10	0.636363636
-1245741	50532	q4_4	0
-1244750	50532	q6_5	0
-1244312	50532	q4_4	0
-475935	50532	q6_5	0.662790698
-239885	50532	q4_4	0.333333333
-221347	50532	q1_9	0
-220365	50532	q3_12	0
-219363	50532	q0_12	0
-214429	50532	q3_12	0
-213816	50532	q5_10	0
-212332	50532	q7_10	0.636363636
-211437	50532	q6_5	0.662790698
-50696	50532	q4_4	0.333333333
252519	50532	q7_10	0.909090909
788037	50532	q5_10	0.090909091
795039	50532	q3_12	0
796172	50532	q0_12	0
796849	50532	q5_10	0.090909091
799993	50532	q1_9	0
806806	50532	q0_12	0
807425	50532	q3_12	0
1015401	50532	q5_10	0.727272727
1228652	50532	q3_12	1
1340578	50532	q0_12	0
1343485	50532	q3_12	1
2214005	50532	q0_12	0.75
2439379	50532	q1_9	0.15
2451741	50532	q0_12	0.75
2452720	50532	q1_9	0.15
2456412	50532	q0_12	0.75
2808237	50532	q1_9	0.8
2816267	50532	q0_12	0.75
2820817	50532	q3_12	1
2824967	50532	q5_10	0.727272727
2825911	50532	q7_10	0.909090909
2827029	50532	q4_4	0.333333333
2827554	50532	q6_5	0.662790698
2828293	50532	q2_6	0.555555556
2833288	50532	q6_5	0.662790698
2837877	50532	q2_6	0.555555556
2920593	50532	q6_5	0.662790698
2922284	50532	q5_10	0.727272727
2922760	50532	q3_12	1
2923171	50532	q0_12	0.75
2932665	50532	q1_9	0.8
2933597	50532	q4_4	0.333333333
3144870	50532	q6_5	0.662790698
3265403	50532	q4_4	0.444444444
3373732	50532	q7_10	1
3399051	50532	q5_10	0.727272727
3399637	50532	q0_12	0.75
3621339	50532	q3_12	0.857142857
3624066	50532	q0_12	0.75
3624687	50532	q1_9	0.8
3625421	50532	q0_12	0.75
3687135	50532	q1_9	0.8
3977124	50532	q0_12	0.75
3980209	50532	q3_12	0.857142857
3983561	50532	q5_10	0.727272727
3984639	50532	q7_10	1
3985267	50532	q4_4	0.444444444
3986766	50532	q6_5	0.662790698
3987606	50532	q2_6	0.555555556
3988911	50532	q3_12	0.857142857
4031268	50532	q0_12	0.75
4039827	50532	q2_6	0.555555556
4385605	50532	q0_12	0.75
4388644	50532	q1_9	0.8
4391053	50532	q3_12	0.857142857
4394262	50532	q5_10	0.727272727
4396936	50532	q7_10	1
4400743	50532	q4_4	0.444444444
4403784	50532	q6_5	0.662790698
4405894	50532	q2_6	0.555555556
4406448	50532	q3_12	0.857142857
4630102	50532	q0_12	0.75
4742339	50532	q1_9	0.8
4742953	50532	q3_12	0.857142857
4743419	50532	q5_10	0.727272727
4744051	50532	q7_10	1
4878414	50532	q0_12	0.75
4879973	50532	q2_6	0.555555556
4882898	50532	q6_5	0.662790698
4885829	50532	q4_4	0.444444444
4887287	50532	q7_10	1
4888079	50532	q5_10	0.727272727
4890143	50532	q3_12	0.857142857
5060810	50532	q0_12	0.75
5063817	50532	q1_9	0.8
5064224	50532	q0_12	0.75
5064653	50532	q3_12	0.857142857
5065101	50532	q5_10	0.727272727
5065608	50532	q7_10	1
5066031	50532	q4_4	0.444444444
5066402	50532	q6_5	0.662790698
5066822	50532	q2_6	0.555555556
5067342	50532	q6_5	0.662790698
5068037	50532	q4_4	0.444444444
5068502	50532	q7_10	1
5068893	50532	q5_10	0.727272727
5069567	50532	q3_12	0.857142857
5075812	50532	q0_12	0.75
5080900	50532	q2_6	0.555555556
5083979	50532	q6_5	0.662790698
5089826	50532	q2_6	0.555555556
5090944	50532	q4_4	0.444444444
5093206	50532	q7_10	1
5093952	50532	q5_10	0.727272727
5094896	50532	q3_12	0.857142857
5110035	50532	q5_10	0.727272727
5113175	50532	q3_12	0.857142857
6066593	50532	q0_12	0.5
6072247	50532	q1_9	0.8
6160835	50532	q2_6	0.555555556
6168927	50532	q6_5	0.662790698
6169749	50532	q7_10	1
6172555	50532	q4_4	0.444444444
6224001	50532	q7_10	1
6241507	50532	q5_10	0.727272727
6244601	50532	q3_12	0.857142857
6247043	50532	q0_12	0.5
6408801	50532	q1_9	0.8
6411603	50532	q2_6	0.555555556
6415528	50532	q6_5	0.662790698
-44585	53898	q1_9	0.25
-36605	53898	q0_14	0
-34787	53898	q2_7	0
-32573	53898	q3_2	0
-31654	53898	q6_0	0
-30919	53898	q4_9	0
-29651	53898	q5_13	0
-28112	53898	q7_0	0
548078	53898	q1_9	0.9
1362374	53898	q0_14	0.777777778
1364569	53898	q2_7	0
1370745	53898	q0_14	0.777777778
1497148	53898	q2_7	0
1498239	53898	q0_14	0.777777778
1498728	53898	q1_9	0.9
1501549	53898	q0_14	0.777777778
1502292	53898	q2_7	0
1503511	53898	q6_0	0
1504295	53898	q3_2	0
1505053	53898	q6_0	0
1516266	53898	q3_2	0
1518790	53898	q6_0	0
1519562	53898	q4_9	0
1520217	53898	q5_13	0
1521533	53898	q7_0	0
1558926	53898	q2_7	0
1589204	53898	q0_14	0.777777778
2169104	53898	q2_7	0.5
2430451	53898	q3_2	0.142857143
2431985	53898	q6_0	0
2561793	53898	q3_2	0.428571429
2574343	53898	q6_0	0
2576014	53898	q4_9	0
3390014	53898	q3_2	1
3915350	53898	q6_0	0.935897436
3944119	53898	q4_9	0
3954431	53898	q5_13	0
3955520	53898	q7_0	0
4111575	53898	q4_9	0
4115653	53898	q5_13	0
4376075	53898	q4_9	0
4386642	53898	q5_13	0
4624406	53898	q7_0	0.777777778
4625109	53898	q5_13	0
4653446	53898	q4_9	0
4655383	53898	q5_13	0
4658062	53898	q4_9	0
4662494	53898	q5_13	0
5002165	53898	q4_9	0.133333333
5457331	53898	q5_13	0
5459842	53898	q4_9	0.133333333
5465168	53898	q3_2	1
5466175	53898	q2_7	0.5
5468059	53898	q0_14	0.777777778
5470486	53898	q1_9	0.9
5471087	53898	q6_0	0.935897436
5475852	53898	q4_9	0.133333333
5611194	53898	q5_13	0
5620976	53898	q4_9	0.133333333
5623344	53898	q6_0	0.935897436
5636120	53898	q3_2	1
5640080	53898	q2_7	0.5
5645156	53898	q0_14	0.777777778
5663020	53898	q1_9	0.9
5707984	53898	q5_13	0
5721994	53898	q4_9	0.133333333
6626820	53898	q5_13	0
6630138	53898	q0_14	0.777777778
6663725	53898	q1_9	0.85
6665200	53898	q0_14	0.777777778
6666788	53898	q6_0	0.935897436
6669206	53898	q4_9	0.133333333
7257792	53898	q5_13	0.428571429
7263158	53898	q4_9	0.133333333
7458874	53898	q5_13	0.714285714
7557590	53898	q4_9	0.133333333
7561317	53898	q7_0	0.777777778
7562478	53898	q5_13	0.714285714
7769859	53898	q4_9	0.133333333
7770606	53898	q6_0	0.935897436
7771464	53898	q3_2	1
7772174	53898	q2_7	0.5
7772659	53898	q0_14	0.777777778
7773630	53898	q1_9	0.85
8487466	53898	q4_9	0.133333333
8489301	53898	q6_0	0.935897436
8494210	53898	q3_2	1
9650954	53898	q4_9	0.666666667
9654592	53898	q6_0	0.935897436
9659133	53898	q3_2	1
9665394	53898	q2_7	0.5
9672641	53898	q0_14	0.777777778
9674551	53898	q1_9	0.85
9675110	53898	q6_0	0.935897436
10042695	53898	q4_9	0.666666667
10236056	53898	q1_9	0.85
10387987	53898	q0_14	0.777777778
10395692	53898	q2_7	0.5
10398033	53898	q0_14	0.777777778
10398779	53898	q3_2	1
10750278	53898	q2_7	0.5
10754258	53898	q3_2	1
10755290	53898	q6_0	0.935897436
11115424	53898	q3_2	1
11122561	53898	q6_0	0.935897436
11125444	53898	q4_9	0.666666667
11126152	53898	q6_0	0.935897436
11127156	53898	q5_13	0.714285714
11473363	53898	q6_0	0.987179487
11529592	53898	q4_9	0.6
11562579	53898	q6_0	0.987179487
11590611	53898	q4_9	0.6
11603965	53898	q5_13	0.714285714
11795773	53898	q7_0	0.777777778
11801213	53898	q2_7	0.5
11803912	53898	q0_14	0.777777778
11805073	53898	q4_9	0.6
11814649	53898	q0_14	0.777777778
11817034	53898	q5_13	0.714285714
11824991	53898	q4_9	0.6
11827738	53898	q5_13	0.714285714
-345299	56443	q2_5	0
-342123	56443	q6_8	0
661570	56443	q2_5	0.1
691293	56443	q6_8	0
910889	56443	q2_5	0.5
1551298	56443	q6_8	0.987179487
1770590	56443	q4_9	0
2293616	56443	q7_9	0.4
2296183	56443	q5_10	0
2299639	56443	q3_13	0
2302201	56443	q0_3	0
3027854	56443	q1_7	1
3172164	56443	q5_10	0
3174339	56443	q2_5	0.5
3177207	56443	q6_8	0.987179487
3188228	56443	q4_9	0
3189229	56443	q7_9	0.4
3189899	56443	q5_10	0
3190980	56443	q3_13	0
3191603	56443	q0_3	0
3193760	56443	q1_7	1
3285457	56443	q4_9	0
4912100	56443	q5_10	0.772727273
4947932	56443	q3_13	0
4951639	56443	q5_10	0.772727273
5532751	56443	q3_13	0
5615523	56443	q0_3	0
5616914	56443	q3_13	0
6555731	56443	q0_3	0.857142857
6558539	56443	q1_7	1
6560603	56443	q6_8	0.987179487
6561190	56443	q4_9	0
6561927	56443	q7_9	0.4
6562911	56443	q5_10	0.772727273
6564651	56443	q3_13	0
6565991	56443	q0_3	0.857142857
6568683	56443	q2_5	0.5
6587077	56443	q6_8	0.987179487
6599437	56443	q0_3	0.857142857
6600902	56443	q1_7	1
6604056	56443	q3_13	0
6604777	56443	q5_10	0.772727273
6606526	56443	q7_9	0.4
6634483	56443	q4_9	0
6963260	56443	q7_9	0.4
6974207	56443	q1_7	1
6975104	56443	q6_8	0.987179487
6975873	56443	q4_9	0
7683110	56443	q7_9	0.7
7686246	56443	q4_9	0
7686874	56443	q7_9	0.7
7689233	56443	q5_10	0.772727273
7691837	56443	q3_13	0
7694127	56443	q4_9	0
8029813	56443	q2_5	0.3
8139946	56443	q6_8	0.987179487
8146191	56443	q4_9	0
8147363	56443	q6_8	0.987179487
8149158	56443	q7_9	0.7
8152034	56443	q6_8	0.987179487
8620947	56443	q4_9	1
8623207	56443	q7_9	0.7
8629008	56443	q5_10	0.772727273
8645445	56443	q3_13	0
8650047	56443	q0_3	0.857142857
8661116	56443	q1_7	1
9067992	56443	q3_13	0.5
9071087	56443	q0_3	0.857142857
9231831	56443	q1_7	1
9233604	56443	q0_3	0.857142857
9236699	56443	q3_13	0.5
9241310	56443	q5_10	0.772727273
9253582	56443	q7_9	0.7
9256523	56443	q4_9	1
9259435	56443	q6_8	0.987179487
9271338	56443	q2_5	0.3
9321634	56443	q6_8	0.987179487
9332669	56443	q4_9	1
9356879	56443	q7_9	0.7
9371301	56443	q5_10	0.772727273
9377436	56443	q3_13	0.5
9394153	56443	q0_3	0.857142857
9560800	56443	q2_5	0.5
9697013	56443	q6_8	0.987179487
9700323	56443	q4_9	1
9709640	56443	q7_9	0.7
9741008	56443	q5_10	0.772727273
9745080	56443	q3_13	0.5
9765839	56443	q0_3	0.857142857
9770699	56443	q1_7	1
9780127	56443	q0_3	0.857142857
9782955	56443	q3_13	0.5
9790441	56443	q5_10	0.772727273
9823807	56443	q7_9	0.7
9831079	56443	q4_9	1
9836507	56443	q6_8	0.987179487
9849426	56443	q2_5	0.5
9920111	56443	q7_9	0.8
9924563	56443	q5_10	0.772727273
9957462	56443	q3_13	0.5
9960235	56443	q1_7	1
9975911	56443	q2_5	0.5
9978243	56443	q6_8	0.987179487
9982270	56443	q4_9	1
9985601	56443	q7_9	0.8
9991979	56443	q5_10	0.772727273
-87979	57965	q1_7	0
-85371	57965	q0_12	0
-83678	57965	q2_13	0
-81409	57965	q3_7	0
-79187	57965	q6_10	0
-77122	57965	q4_15	0
-75718	57965	q5_2	0
417413	57965	q7_0	0.777777778
546274	57965	q5_2	0
579254	57965	q4_15	0
580767	57965	q6_10	0
1200824	57965	q4_15	0.8
1204651	57965	q5_2	0
1205180	57965	q4_15	0.8
1905325	57965	q6_10	0.4
1923012	57965	q3_7	0
1933424	57965	q2_13	0
2251935	57965	q0_12	0
2659205	57965	q2_13	0.25
2661348	57965	q0_12	0
2675263	57965	q3_7	0
2675646	57965	q6_10	0.4
2676100	57965	q4_15	0.8
2676665	57965	q5_2	0
2678046	57965	q7_0	0.777777778
2678173	57965	q5_2	0
2678358	57965	q4_15	0.8
2678541	57965	q6_10	0.4
2678689	57965	q3_7	0
2678863	57965	q2_13	0.25
2679035	57965	q0_12	0
2680393	57965	q1_7	0
2693297	57965	q0_12	0
2699508	57965	q2_13	0.25
2702440	57965	q3_7	0
2709341	57965	q2_13	0.25
3698949	57965	q3_7	0.677419355
3705492	57965	q6_10	0.4
3707969	57965	q4_15	0.8
3982820	57965	q5_2	0.285714286
3984892	57965	q7_0	0.777777778
3985421	57965	q5_2	0.285714286
3987492	57965	q4_15	0.8
